Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,5,IT'S OKAY,kingstonjayne,n/a,16/08/2025,"Show is okay, felt like some of the drama are forced to keep the audience engaged like the Sonoma trip they had, Shakur's out bursts were out of the blue and talking all big for now reason ""yall started, I ended "" like what??? I'm so lost, your 30+ lady come on now. Genuine love and interact among each sisters and less talk about the show because it's killing the vib. Yes, its normal to have family drama, especially a big one, however, some of the drama is so annyoing and doesn't make sense, the talk to each other like strangers. I come from 7 sisters and it doesn't matter who makes the most money or who contribute the most to the family we all know our role, the oldest will be the oldest and the youngest is the youngest. Hamid you need to have a therapy session with Shakura.",False
2,2,Shallow and disrespectful to culture/religion,gisellamannino,n/a,16/08/2025,"SpoilerI love reality TV, I watch almost all of them! I was excited to watch this one because it is different! I have never heard of Muslim American and thought maybe they still practice their religion, culture and values but not as strict as they do in their Country. Well, I am appalled at how they dress around their ""strict"" Mom, the way they speak, the way they pick and choose what part of the religion they will follow and what part they will not. Now I am for being your authentic self, but they seem to be afraid of their Mother, yet continue the behavior that Mom would not approve! They talk about sisterhood, Wolf Pack but they attack each other every chance they get!",True
3,1,"Troubling Cultural Appropriation and Misrepresentation of Afghan Culture and Islam in ""The Sozahdahs""",habibanwar-58759,n/a,16/08/2025,"First and foremost, the cultural appropriation present in this TV show is highly distressing. The creators have taken elements of Afghan culture, without truly understanding or respecting their historical and cultural significance. These elements are superficially incorporated into the narrative without any meaningful context, reducing them to mere aesthetics for the sake of entertainment value. Such disregard for cultural sensitivity is not only disrespectful but perpetuates harmful stereotypes, contributing to a culture of exploitation.Furthermore, ""Secrets & Sisterhood: The Sozahdahs"" presents a gross misrepresentation of Islam. The portrayal of Islamic beliefs, practices, and values is woefully inaccurate and superficial. It is evident that the creators have not taken the time to understand the complexities of the religion, instead relying on clichés and stereotypes to drive the plot. This kind of misrepresentation perpetuates ignorance and prejudice, fueling misunderstandings about Islam and reinforcing harmful biases.The most troubling aspect of this TV show is the underlying motivation behind its production-to garner an online audience at any cost. The creators seem willing to sacrifice authenticity, respect, and accuracy to capitalize on the popularity of Afghan culture and Islam. This approach is not only morally bankrupt but also contributes to the harmful cycle of cultural appropriation and misrepresentation that is all too prevalent in the media industry.In conclusion, ""Secrets & Sisterhood: The Sozahdahs"" is a deeply disappointing TV show that engages in troubling cultural appropriation and misrepresentation. It is evident that the creators prioritize online popularity over the respectful and accurate representation of Afghan culture and Islam. As an audience, we should not support such exploitative practices. Let us instead demand and support media that celebrates diversity, fosters understanding, and promotes authentic representation, rather than perpetuating harmful stereotypes and disrespecting cultures.",False
4,10,Don't just rely on the low ratings; it isn't the full picture.,whhpcb,n/a,16/08/2025,"A quick note:
Most of the reviews which have lower ratings come from Muslims who may not be seeing this for what it is: a portrayal of how religion and culture can be so conflicting in a modern environment. These sisters are not tainting a religion or Afghan culture, and I'm saying this as a Muslim myself.Each of us are entitled to our own opinions and truths, but rating this show purely on how well these sisters fit your idea of religion and culture is not helpful for anyone wanting to find out if this show is worth watching or not, from an entertainment perspective.Now for the actual show itself:
The struggles these sisters go through are all too real; made especially hard growing up Muslim. Dealing with topics like sexual curiosity; pregnancies out of wedlock; drinking, all of which are taboo given their upbringing.There are so many personalities, as you may expect from being a family of 10 sisters, and seeing them navigate and understand each other is insightful yet very entertaining. You get to see glimpses of their upbringing from their Afghani mother, without their father who tragically passed away years before. Some sisters are immigrants to the U. S., whilst others were born there. Some are conservative, some are in between, while others are liberal. This diversity is what makes this show interesting!The show is gripping and a nice departure from the typical families you might be familiar with in reality TV.This offers something new and fresh and I hope they continue to develop and showcase this!",False
5,1,Total mockery the Afghan / Muslim culture,beast-65542,n/a,16/08/2025,"This show is a total disgrace to the Afghan Muslim culture. As an afghan American, I am ashamed they went this far to a little bit of fame. They made a mockery of our culture and religion. This is not true afghan culture. We hold our culture strong. I like how the sisters use phrases like ""you would get stoned back home."" Yet, they do all the things that are banned and forbidden in the our culture and religion. They go above
and beyond to be like the Kardashians, but all they are a bunch of hypocrites. Shame on you for using our culture and religion to your benefit. Please do not watch this show and expect to know true afghan Muslim culture.",False
6,10,Loved this show!,leopgexpress,n/a,16/08/2025,I loved this show on so many different levels. I was definitely reeled in as I wanted to learn more about each of them. It's amazing to see how they all have such very unique experiences even though they grew up under the same roof. It's definitely a roller coaster ride of emotions so I had to binge to see how it all played out. I watched this whole reality series in one day ! Literally. Was crying and laughing and had everyone in the room feeling the same way. I recommend this show because it's so raw and real and authentic. The balance with culture and religion. The respects and love that we don't see now days. Wow ! Love it.,False
7,1,A disgrace to our values,zcijfbrvx,n/a,16/08/2025,"Personal Review: ""Sozadah's"" - Disappointing Portrayal of Afghan Culture, Missed Opportunity.As an Afghan, I was excited about ""Sozadah's"" to understand my culture better. However, it fell short. The show perpetuated negative stereotypes, lacked authenticity, and exploited Afghan culture for sensationalism. It disappoints and undermines the complexities of Afghan heritage. Media should responsibly represent diverse cultures, and ""Sozadah's"" missed that chance. The show's portrayal of Afghan culture was insensitive and failed to capture its true essence, perpetuating misconceptions and disrespecting Afghan people. It missed an opportunity to promote understanding and appreciation and instead focused on self-perception of western-driven, matrix-controlled nonsense.",False
8,10,Yayyy!!,lyovik-38516,n/a,16/08/2025,Finally!!!! A relatable fun and real and raw new tv series. All these beautiful sisters that show us their lives with career and love and family are so brave for sharing it with this world. There are so many that can't accept but we all are experiencing or have already gone through one of these problems that they have showed to the world to see. I recommend everyone give this show a chance and watch it because it is so worth it. I literally spent the whole day binging this show with all of my family and my friends. We all laughed and cried together. Loved the unity loyalty and respect that they all have for each other.,False
9,1,Dollar Tree Kardashians,malalamaiwandi,n/a,16/08/2025,"These 'Dollar Tree Kardashians' cannot adequately represent our culture and religion. What do they really know about our cultural and religious values? They seem more interested in fame than in accurately portraying who we are.We would have preferred to watch them as Americans, without our sacred ""AFGHAN"" name associated with it.It's disappointing that Hollywood and the West always choose such representations for us. We are well aware of this, and even these the 'DT Kardashians,' understand it too.A true Afghan American embraces American culture while preserving our own honorable culture and values.",False
10,1,thats obviously a show to display as if its 'normal' in 'islam',aminoop,n/a,16/08/2025,"What u see there is a show to let u think how muslims in america should live, or make it as if its normal to wear such promiscuous disgusting type of clothes or drink what was forbidden or doing things such getting pregnant outside of marriage when one of the top forbidden things in Islam. Whats wrong with people, if u hate islam and want to portray it to ppl then atleast make what islam says to the letter. What they show in this show is an absolute disgusting way to view it to people on how they brainwash young girls (especially muslims) to think what they are doing is normal. Just Depravity.",False
11,1,"Absolutely wrong and degenerate, it creates a false image of Islam",kawishjagroep,n/a,16/08/2025,"This creates a false image of Islam. And there is no such thing as conservative Muslims. You are a Muslim or you are not a Muslim, simple as that. This show is an attack on the Islamic believe with its liberal fantasies. And people are buying it, suit yourself you know what the Quran says. Or you never believed.It's portraits Muslims and Islam in a bad daylight. In the show the sisters are drinking, dressing sexy, promiscuous sex and on top of that she is pregnant and probably not even married. All of this in forbidden in Islam!It's in the Quran that's it's forbidden!So you tell me are they Muslim? A Muslim believes in the Quran, then how can you do absolutely the opposite of what the Quran says?But if they do not respond to you - then know that they only follow their own desires. And who is more astray than one who follows his desire without guidance from Allah? Indeed, Allah does not guide the wrongdoing people."" Quran 28:50This show encourages other so called liberal Muslims to fall in this trap and also start this degeneracy. It's absolutely disgusting that other Muslims make reviews that they support this and are doing the same thing. This show is an attack on the Islamic believe. They portray absolutely nothing of the Islamic believe.""And of the people are some who say, 'We believe in Allah and the Last Day,' but they are not believers. They think to deceive Allah and those who believe, but they deceive not except themselves and perceive it not."" Quran 2:8-9.",False
